Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Team Made Playoffs
2003,1,,9,FrRnd,9,Rangers,Y,"$2,100,000 ",John Danks(minors),LHP,20.2,11.0,24.0,0.0,0.083,0.203,247.0,79.0,104.0,4.38,1.35,0.0,HS,"Round Rock HS (Round Rock, TX)",0
2003,1,,10,FrRnd,10,Rockies,Y,"$1,950,000 ",Ian Stewart(minors),3B,3.3,511.0,1489.0,61.0,0.229,0.73,,,,,,,HS,"La Quinta HS (Westminster, CA)",0
2003,1,,11,FrRnd,11,Indians,Y,"$2,010,000 ",Michael Aubrey(minors),1B,0.2,46.0,135.0,6.0,0.259,0.755,,,,,,,4Yr,"Tulane University (New Orleans, LA)",0
2003,1,,12,FrRnd,12,Mets,Y,"$2,075,000 ",Lastings Milledge(minors),OF,0.5,433.0,1500.0,33.0,0.269,0.723,,,,,,,HS,"Lakewood Ranch HS (Bradenton, FL)",0
2003,1,,13,FrRnd,13,Blue Jays,Y,"$1,675,000 ",Aaron Hill(minors),SS,24.4,1559.0,5646.0,162.0,0.266,0.74,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",0
2003,1,,14,FrRnd,14,Reds,Y,"$1,400,000 ",Ryan Wagner(minors),RHP,-0.3,146.0,4.0,0.0,0.25,0.5,148.0,11.0,9.0,4.79,1.59,0.0,4Yr,"University of Houston (Houston, TX)",0
2003,1,,15,FrRnd,15,White Sox,Y,"$1,600,000 ",Brian Anderson(minors),OF,-0.2,355.0,799.0,22.0,0.227,0.661,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",0
2003,1,,16,FrRnd,16,Marlins,Y,"$1,850,000 ",Jeff Allison(minors),RHP,,,,,,,,,,,,,HS,"Veterans Memorial HS (Peabody, MA)",1
2003,1,,17,FrRnd,17,Red Sox,Y,"$1,525,000 ",David Murphy(minors),OF,9.9,1110.0,3467.0,104.0,0.274,0.765,2.0,0.0,0.0,0.0,3.0,0.0,4Yr,"Baylor University (Waco, TX)",1
2003,1,,18,FrRnd,18,Indians via Phillies,Y,"$1,525,000 ",*Brad Snyder(minors),OF,-0.1,30.0,66.0,2.0,0.167,0.513,,,,,,,4Yr,"Ball State University (Muncie, IN)",0
2003,1,,19,FrRnd,19,Diamondbacks via Mariners,Y,"$1,500,000 ",*Conor Jackson(minors),1B,2.2,658.0,2184.0,52.0,0.271,0.757,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",0
2003,1,,20,FrRnd,20,Expos,Y,"$1,350,000 ",Chad Cordero(minors),RHP,7.3,295.0,5.0,0.0,0.0,0.0,314.0,20.0,15.0,2.89,1.21,128.0,4Yr,"California State University, Fullerton (Fullerton, CA)",0
2003,1,,21,FrRnd,21,Twins,Y,"$1,450,000 ",Matt Moses(minors),3B,,,,,,,,,,,,,HS,"Mills E. Godwin HS (Henrico, VA)",1
2003,1,,22,FrRnd,22,Giants via Astros,Y,"$1,425,000 ",*David Aardsma(minors),RHP,1.8,139.0,4.0,0.0,0.0,0.0,331.0,16.0,18.0,4.27,1.42,69.0,4Yr,"Rice University (Houston, TX)",1
2003,1,,23,FrRnd,23,Angels,Y,"$1,300,000 ",Brandon Wood(minors),SS,-3.8,272.0,700.0,18.0,0.186,0.513,,,,,,,HS,"Horizon HS (Scottsdale, AZ)",0
2003,1,,24,FrRnd,24,Dodgers,Y,"$1,375,000 ",Chad Billingsley(minors),RHP,17.2,215.0,355.0,3.0,0.138,0.369,226.0,83.0,64.0,3.72,1.37,0.0,HS,"Defiance HS (Defiance, OH)",0
2003,1,,25,FrRnd,25,Athletics,Y,"$1,360,000 ",Brad Sullivan(minors),RHP,,,,,,,,,,,,,4Yr,"University of Houston (Houston, TX)",1
2003,1,,26,FrRnd,26,Athletics via Giants,Y,"$1,325,000 ",*Brian Snyder(minors),3B,,,,,,,,,,,,,4Yr,"Stetson University (DeLand, FL)",1
2003,1,,27,FrRnd,27,Yankees,Y,"$1,250,000 ",Eric Duncan(minors),3B,,,,,,,,,,,,,HS,"Seton Hall Preparatory School (West Orange, NJ)",1
2003,1,,28,FrRnd,28,Cardinals,Y,"$975,000 ",Daric Barton(minors),C,8.9,551.0,1744.0,30.0,0.247,0.721,,,,,,,HS,"Marina HS (Huntington Beach, CA)",0
2003,1,,29,FrRnd,29,Diamondbacks,Y,"$1,100,000 ",Carlos Quentin(minors),OF,10.5,834.0,2790.0,154.0,0.252,0.831,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",0
2003,1,,30,FrRnd,30,Royals via Braves,Y,"$900,000 ",*Mitch Maier(minors),C,1.5,359.0,977.0,10.0,0.248,0.671,2.0,0.0,0.0,0.0,1.0,0.0,4Yr,"University of Toledo (Toledo, OH)",0
2003,1s,,31,FrRnd,31,Indians,Y,"$1,025,000 ",*Adam Miller(minors),RHP,,,,,,,,,,,,,HS,"McKinney HS (McKinney, TX)",0
2003,1s,,32,FrRnd,32,Red Sox,Y,"$1,010,000 ",*Matt Murton(minors),OF,3.3,346.0,952.0,29.0,0.286,0.788,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",1
2003,1s,,33,FrRnd,33,Athletics,Y,"$992,500 ",*Omar Quintanilla(minors),SS,-0.9,402.0,1035.0,8.0,0.22,0.582,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",1
2003,1s,,34,FrRnd,34,Giants,Y,"$975,000 ",*Craig Whitaker(minors),RHP,,,,,,,,,,,,,HS,"Lufkin HS (Lufkin, TX)",1
2003,1s,,35,FrRnd,35,Braves,Y,"$950,000 ",*Luis Atilano(minors),RHP,-0.9,13.0,25.0,0.0,0.04,0.08,16.0,6.0,7.0,5.15,1.49,0.0,HS,"Gabriela Mistral HS (San Juan, Puerto Rico)",1
2003,1s,,36,FrRnd,36,Braves,Y,"$950,000 ",*Jarrod Saltalamacchia(minors),C,5.9,895.0,2852.0,110.0,0.232,0.715,,,,,,,HS,"Royal Palm Beach HS (Royal Palm Beach, FL)",1
2003,1s,,37,FrRnd,37,Mariners,Y,"$925,000 ",*Adam Jones(minors),SS,32.6,1823.0,7009.0,282.0,0.277,0.771,,,,,,,HS,"Samuel F. B. Morse HS (San Diego, CA)",0
2004,1,,1,FrRnd,1,Padres,Y,"$3,150,000 ",Matt Bush(minors),SS,2.6,8.0,0.0,0.0,,,170.0,12.0,7.0,3.54,1.23,12.0,HS,"Mission Bay HS (San Diego, CA)",0
2004,1,,2,FrRnd,2,Tigers,Y,"$3,120,000 ",Justin Verlander(minors),RHP,74.1,24.0,50.0,0.0,0.1,0.2,469.0,236.0,132.0,3.29,1.12,0.0,4Yr,"Old Dominion University (Norfolk, VA)",0
2004,1,,3,FrRnd,3,Mets,Y,"$3,000,000 ",Philip Humber(minors),RHP,0.9,9.0,11.0,0.0,0.091,0.182,97.0,16.0,23.0,5.31,1.42,0.0,4Yr,"Rice University (Houston, TX)",0
2004,1,,4,FrRnd,4,Devil Rays,Y,"$3,200,000 ",Jeff Niemann(minors),RHP,4.3,9.0,13.0,0.0,0.077,0.154,97.0,40.0,26.0,4.08,1.29,0.0,4Yr,"Rice University (Houston, TX)",0
2004,1,,5,FrRnd,5,Brewers,Y,"$2,200,000 ",Mark Rogers(minors),RHP,1.1,12.0,16.0,0.0,0.25,0.625,11.0,3.0,1.0,3.49,1.12,0.0,HS,"Mount Ararat School (Topsham, ME)",0
2004,1,,6,FrRnd,6,Indians,Y,"$2,475,000 ",Jeremy Sowers(minors),LHP,1.6,4.0,4.0,0.0,0.25,0.75,72.0,18.0,30.0,5.18,1.44,0.0,4Yr,"Vanderbilt University (Nashville, TN)",0
2004,1,,7,FrRnd,7,Reds,Y,"$2,300,000 ",Homer Bailey(minors),RHP,6.2,208.0,373.0,0.0,0.164,0.375,245.0,81.0,86.0,4.56,1.37,0.0,HS,"La Grange HS (La Grange, TX)",0
2004,1,,8,FrRnd,8,Orioles,N,,Wade Townsend(minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",0
2004,1,,9,FrRnd,9,Rockies,Y,"$2,150,000 ",Chris Nelson(minors),SS,-2.6,282.0,834.0,16.0,0.265,0.699,,,,,,,HS,"Redan HS (Stone Mountain, GA)",0
2004,1,,10,FrRnd,10,Rangers,Y,"$2,025,000 ",Thomas Diamond(minors),RHP,-0.5,16.0,7.0,0.0,0.0,0.125,16.0,1.0,3.0,6.83,1.76,0.0,4Yr,"University of New Orleans (New Orleans, LA)",0
2004,1,,11,FrRnd,11,Pirates,Y,"$1,950,000 ",Neil Walker(minors),C,19.6,1306.0,4583.0,149.0,0.267,0.764,1.0,0.0,0.0,0.0,1.5,0.0,HS,"Pine-Richland HS (Gibsonia, PA)",0
2004,1,,12,FrRnd,12,Angels,Y,"$4,000,000 ",Jered Weaver(minors),RHP,34.6,28.0,55.0,0.0,0.073,0.178,331.0,150.0,98.0,3.63,1.19,0.0,4Yr,"California State University, Long Beach (Long Beach, CA)",1
2004,1,,13,FrRnd,13,Expos,Y,"$1,750,000 ",Bill Bray(minors),LHP,2.3,243.0,1.0,0.0,0.0,0.0,258.0,13.0,12.0,3.74,1.38,3.0,4Yr,"College of William and Mary (Williamsburg, VA)",0
2004,1,,14,FrRnd,14,Royals,Y,"$1,450,000 ",Billy Butler(minors),3B,11.9,1414.0,5105.0,147.0,0.29,0.795,,,,,,,HS,"Wolfson HS (Jacksonville, FL)",0
2004,1,,15,FrRnd,15,Diamondbacks,Y,"$4,000,000 ",Stephen Drew(minors),SS,15.9,1268.0,4403.0,123.0,0.252,0.741,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",0
2004,1,,16,FrRnd,16,Blue Jays,Y,"$1,600,000 ",David Purcey(minors),LHP,0.1,7.0,1.0,0.0,0.0,0.0,111.0,7.0,13.0,4.98,1.54,1.0,4Yr,"University of Oklahoma (Norman, OK)",0
2004,1,,17,FrRnd,17,Dodgers,Y,"$1,575,000 ",Scott Elbert(minors),LHP,1.5,120.0,6.0,0.0,0.167,0.5,127.0,4.0,3.0,3.54,1.33,2.0,HS,"Seneca HS (Seneca, MO)",1
2004,1,,18,FrRnd,18,White Sox,Y,"$1,550,000 ",Josh Fields(minors),3B,-1.1,217.0,713.0,34.0,0.234,0.724,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",0
2004,1,,19,FrRnd,19,Cardinals,Y,"$1,525,000 ",Chris Lambert(minors),RHP,-0.8,0.0,0.0,0.0,,,14.0,1.0,3.0,7.36,1.97,0.0,4Yr,"Boston College (Chestnut Hill, MA)",1
2004,1,,20,FrRnd,20,Twins,Y,"$1,500,000 ",Trevor Plouffe(minors),SS,7.3,830.0,2933.0,106.0,0.242,0.714,,,,,,,HS,"Crespi Carmelite HS (Encino, CA)",1
2004,1,,21,FrRnd,21,Phillies,Y,"$1,475,000 ",Greg Golson(minors),OF,-0.6,40.0,41.0,0.0,0.195,0.458,,,,,,,HS,"John B. Connally HS (Austin, TX)",0
2004,1,,22,FrRnd,22,Twins via Mariners,Y,"$1,425,000 ",*Glen Perkins(minors),LHP,8.9,24.0,4.0,0.0,0.0,0.0,409.0,35.0,25.0,3.88,1.29,120.0,4Yr,"University of Minnesota (Minneapolis, MN)",1
2004,1,,23,FrRnd,23,Yankees via Astros,Y,"$1,400,000 ",*Phil Hughes(minors),RHP,11.0,32.0,18.0,0.0,0.0,0.0,290.0,88.0,79.0,4.52,1.31,3.0,HS,"Foothill HS (Santa Ana, CA)",1
2004,1,,24,FrRnd,24,Athletics via Red Sox,Y,"$1,000,000 ",*Landon Powell(minors),C,0.2,123.0,363.0,10.0,0.207,0.612,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",0
2004,1,,25,FrRnd,25,Twins via Cubs,Y,"$1,000,000 ",*Kyle Waldrop(minors),RHP,0.5,0.0,0.0,0.0,,,24.0,1.0,1.0,3.62,1.52,0.0,HS,"Farragut HS (Knoxville, TN)",1
2004,1,,26,FrRnd,26,Athletics,Y,"$1,325,000 ",Richie Robnett(minors),OF,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",0
2004,1,,27,FrRnd,27,Marlins,Y,"$1,300,000 ",Taylor Tankersley(minors),LHP,0.6,160.0,2.0,0.0,0.0,0.0,168.0,8.0,3.0,4.58,1.52,4.0,4Yr,"University of Alabama (Tuscaloosa, AL)",0
2004,1,,28,FrRnd,28,Dodgers via Yankees,Y,"$1,200,000 ",*Blake DeWitt(minors),2B,1.9,426.0,1119.0,21.0,0.257,0.705,,,,,,,HS,"Sikeston HS (Sikeston, MO)",1
2004,1,,29,FrRnd,29,Royals via Giants,Y,"$1,100,000 ",*Matt Campbell(minors),lHP,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",0
2004,1,,30,FrRnd,30,Rangers via Braves,Y,"$1,050,000 ",*Eric Hurley(minors),RHP,0.1,1.0,2.0,0.0,0.5,1.0,5.0,1.0,2.0,5.47,1.42,0.0,HS,"Wolfson HS (Jacksonville, FL)",0
2004,1s,,31,FrRnd,31,Royals,Y,"$1,000,000 ",*J.P. Howell(minors),LHP,7.8,273.0,13.0,0.0,0.154,0.308,547.0,36.0,30.0,3.83,1.34,22.0,4Yr,"University of Texas at Austin (Austin, TX)",0
2004,1s,,32,FrRnd,32,Blue Jays,Y,"$1,017,500 ",*Zach Jackson(minors),LHP,-0.8,8.0,9.0,0.0,0.111,0.222,22.0,4.0,5.0,5.81,1.57,0.0,4Yr,"Texas A&M University (College Station, TX)",0
2004,1s,,33,FrRnd,33,Dodgers,Y,"$1,000,000 ",*Justin Orenduff(minors),RHP,,,,,,,,,,,,,4Yr,"Virginia Commonwealth University (Richmond, VA)",1
2004,1s,,34,FrRnd,34,White Sox,Y,"$975,000 ",*Tyler Lumsden(minors),LHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",0
2004,1s,,35,FrRnd,35,Twins,Y,"$950,000 ",*Matt Fox(minors),RHP,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,4.91,1.36,0.0,4Yr,"University of Central Florida (Orlando, FL)",1
2004,1s,,36,FrRnd,36,Athletics,Y,"$950,000 ",*Danny Putnam(minors),OF,-0.2,11.0,28.0,1.0,0.214,0.612,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",0
2004,1s,,37,FrRnd,37,Yankees,Y,"$925,000 ",*Jon Poterson(minors),C,,,,,,,,,,,,,HS,"Chandler HS (Chandler, AZ)",1
2004,1s,,38,FrRnd,38,White Sox,Y,"$850,000 ",*Gio Gonzalez(minors),lHP,28.3,221.0,410.0,3.0,0.09,0.247,344.0,131.0,101.0,3.7,1.32,0.0,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",0
2004,1s,,39,FrRnd,39,Twins,Y,"$875,000 ",*Jay Rainville(minors),RHP,,,,,,,,,,,,,HS,"Bishop Hendricken HS (Warwick, RI)",1
2004,1s,,40,FrRnd,40,Athletics,Y,"$800,000 ",*Huston Street(minors),RHP,14.5,304.0,2.0,0.0,0.0,0.0,668.0,42.0,34.0,2.95,1.07,324.0,4Yr,"University of Texas at Austin (Austin, TX)",0
2004,1s,,41,FrRnd,41,Yankees,Y,"$790,000 ",*Jeff Marquez(minors),RHP,0.0,1.0,0.0,0.0,,,4.0,0.0,0.0,5.4,1.4,0.0,JC,"Sacramento City College (Sacramento, CA)",1
2005,1,,1,FrRnd,1,Diamondbacks,Y,"$6,100,000 ",Justin Upton(minors),SS,32.3,1842.0,6714.0,325.0,0.261,0.812,,,,,,,HS,"Great Bridge HS (Chesapeake, VA)",0
2005,1,,2,FrRnd,2,Royals,Y,"$4,000,000 ",Alex Gordon(minors),3B,34.4,1753.0,6391.0,190.0,0.257,0.749,2.0,0.0,0.0,19.29,4.29,0.0,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",0
2005,1,,3,FrRnd,3,Mariners,Y,"$3,400,000 ",Jeff Clement(minors),C,-1.2,152.0,385.0,14.0,0.218,0.648,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",0
2005,1,,4,FrRnd,4,Nationals,Y,"$2,975,000 ",Ryan Zimmerman(minors),3B,40.1,1799.0,6654.0,284.0,0.277,0.816,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",0
2005,1,,5,FrRnd,5,Brewers,Y,"$2,450,000 ",Ryan Braun(minors),3B,47.1,1766.0,6622.0,352.0,0.296,0.891,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",0
2005,1,,6,FrRnd,6,Blue Jays,Y,"$2,400,000 ",Ricky Romero(minors),LHP,9.9,8.0,21.0,0.0,0.095,0.19,129.0,51.0,45.0,4.16,1.4,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",0
2005,1,,7,FrRnd,7,Rockies,Y,"$2,300,000 ",Troy Tulowitzki(minors),SS,44.5,1291.0,4804.0,225.0,0.29,0.856,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",0
2005,1,,8,FrRnd,8,Devil Rays,Y,"$1,500,000 ",Wade Townsend(minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",0
2005,1,,9,FrRnd,9,Mets,Y,"$3,550,000 ",Mike Pelfrey(minors),RHP,5.8,148.0,268.0,0.0,0.105,0.275,275.0,68.0,103.0,4.68,1.51,1.0,4Yr,"Wichita State University (Wichita, KS)",0
2005,1,,10,FrRnd,10,Tigers,Y,"$2,650,000 ",Cameron Maybin(minors),OF,13.5,1162.0,3824.0,72.0,0.254,0.697,,,,,,,HS,"T. C. Roberson HS (Asheville, NC)",0
2005,1,,11,FrRnd,11,Pirates,Y,"$1,900,000 ",Andrew McCutchen(minors),OF,46.1,1828.0,6786.0,277.0,0.279,0.843,,,,,,,HS,"Fort Meade HS (Fort Meade, FL)",0
2005,1,,12,FrRnd,12,Reds,Y,"$1,800,000 ",Jay Bruce(minors),OF,19.9,1650.0,5964.0,319.0,0.244,0.781,,,,,,,HS,"West Brook HS (Beaumont, TX)",0
2005,1,,13,FrRnd,13,Orioles,Y,"$1,700,000 ",Brandon Snyder(minors),C,-0.1,122.0,200.0,9.0,0.24,0.731,,,,,,,HS,"Westfield HS (Chantilly, VA)",0
2005,1,,14,FrRnd,14,Indians,Y,"$1,695,000 ",Trevor Crowe(minors),OF,0.2,265.0,818.0,4.0,0.24,0.615,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",0
2005,1,,15,FrRnd,15,White Sox,Y,"$1,570,000 ",Lance Broadway(minors),RHP,0.3,8.0,0.0,0.0,,,27.0,2.0,2.0,5.24,1.6,0.0,4Yr,"Texas Christian University (Fort Worth, TX)",1
2005,1,,16,FrRnd,16,Marlins,Y,"$1,600,000 ",Chris Volstad(minors),RHP,2.0,130.0,201.0,0.0,0.139,0.317,170.0,37.0,58.0,5.0,1.45,0.0,HS,"Palm Beach Gardens HS (Palm Beach Gardens, FL)",0
2005,1,,17,FrRnd,17,Yankees via Phillies,Y,"$1,575,000 ",*C.J. Henry(minors),SS,,,,,,,,,,,,,HS,"Putnam City HS (Oklahoma City, OK)",1
2005,1,,18,FrRnd,18,Padres,Y,"$1,550,000 ",Cesar Carrillo(minors),RHP,-0.7,3.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,13.06,2.71,0.0,4Yr,"University of Miami (Coral Gables, FL)",1
2005,1,,19,FrRnd,19,Rangers,Y,"$1,525,000 ",John Mayberry(minors),OF,1.5,574.0,1386.0,56.0,0.235,0.72,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",0
2005,1,,20,FrRnd,20,Cubs,Y,"$1,750,000 ",Mark Pawelek(minors),LHP,,,,,,,,,,,,,HS,"Springville HS (Springville, UT)",0
2005,1,,21,FrRnd,21,Athletics,Y,"$1,475,000 ",Cliff Pennington(minors),SS,10.1,971.0,2799.0,36.0,0.242,0.648,1.0,0.0,0.0,9.0,3.0,0.0,4Yr,"Texas A&M University (College Station, TX)",0
2005,1,,22,FrRnd,22,Marlins via Giants,Y,"$1,225,000 ",*Aaron Thompson(minors),LHP,-0.1,10.0,0.0,0.0,,,52.0,1.0,3.0,4.94,1.52,0.0,HS,"Second Baptist School (Houston, TX)",0
2005,1,,23,FrRnd,23,Red Sox via Angels,Y,"$1,400,000 ",*Jacoby Ellsbury(minors),OF,31.2,1235.0,4846.0,104.0,0.284,0.76,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",1
2005,1,,24,FrRnd,24,Astros,Y,"$1,375,000 ",Brian Bogusevic(minors),LHP,2.1,321.0,748.0,19.0,0.238,0.684,1.0,0.0,0.0,18.0,3.0,0.0,4Yr,"Tulane University (New Orleans, LA)",1
2005,1,,25,FrRnd,25,Twins,Y,"$1,350,000 ",Matt Garza(minors),RHP,12.5,152.0,274.0,0.0,0.08,0.201,290.0,93.0,106.0,4.09,1.32,1.0,4Yr,"California State University, Fresno (Fresno, CA)",0
2005,1,,26,FrRnd,26,Red Sox via Dodgers,Y,"$1,325,000 ",*Craig Hansen(minors),RHP,-1.9,27.0,0.0,0.0,,,95.0,4.0,9.0,6.34,1.72,3.0,4Yr,"St. John's University (Queens, NY)",1
2005,1,,27,FrRnd,27,Braves,Y,"$1,300,000 ",Joey Devine(minors),RHP,2.0,30.0,1.0,0.0,0.0,0.0,93.0,8.0,3.0,2.75,1.25,1.0,4Yr,"North Carolina State University (Raleigh, NC)",1
2005,1,,28,FrRnd,28,Cardinals via Red Sox,Y,"$1,000,000 ",*Colby Rasmus(minors),OF,20.2,1092.0,3704.0,166.0,0.241,0.745,,,,,,,HS,"Russell County HS (Seale, AL)",1
2005,1,,29,FrRnd,29,Marlins via Yankees,Y,"$1,000,000 ",*Jacob Marceaux(minors),RHP,,,,,,,,,,,,,4Yr,"McNeese State University (Lake Charles, LA)",0
2005,1,,30,FrRnd,30,Cardinals,Y,"$1,100,000 ",Tyler Greene(minors),SS,-0.4,288.0,675.0,17.0,0.224,0.645,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",1
2005,1s,,31,FrRnd,31,Diamondbacks,Y,"$1,025,000 ",*Matt Torra(minors),RHP,,,,,,,,,,,,,4Yr,"University of Massachusetts Amherst (Amherst, MA)",0
2005,1s,,32,FrRnd,32,Rockies,Y,"$1,025,000 ",*Chaz Roe(minors),RHP,1.2,62.0,1.0,0.0,0.0,0.0,245.0,11.0,8.0,3.89,1.34,3.0,HS,"Lafayette HS (Lexington, KY)",0
2005,1s,,33,FrRnd,33,Indians,Y,"$1,000,000 ",*Johnny Drennen(minors),OF,,,,,,,,,,,,,HS,"Rancho Bernardo HS (San Diego, CA)",0
2005,1s,,34,FrRnd,34,Marlins,Y,"$975,000 ",*Ryan Tucker(minors),RHP,-1.3,11.0,7.0,0.0,0.0,0.0,18.0,2.0,3.0,8.14,1.88,0.0,HS,"Temple City HS (Temple City, CA)",0
2005,1s,,35,FrRnd,35,Padres,Y,"$950,000 ",*Cesar Ramos(minors),LHP,1.4,43.0,6.0,0.0,0.0,0.0,267.0,10.0,15.0,4.02,1.4,2.0,4Yr,"California State University, Long Beach (Long Beach, CA)",1
2005,1s,,36,FrRnd,36,Athletics,Y,"$950,000 ",*Travis Buck(minors),OF,2.8,253.0,810.0,20.0,0.243,0.715,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",0
2005,1s,,37,FrRnd,37,Angels,Y,"$925,000 ",*Trevor Bell(minors),RHP,-1.2,8.0,1.0,0.0,0.0,0.0,54.0,4.0,8.0,5.57,1.76,0.0,HS,"Crescenta Valley HS (La Crescenta, CA)",1
2005,1s,,38,FrRnd,38,Astros,Y,"$900,000 ",*Eli Iorg(minors),OF,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",1
2005,1s,,39,FrRnd,39,Twins,Y,"$900,000 ",*Hank Sanchez(minors),1B,,,,,,,,,,,,,HS,"Mission Bay HS (San Diego, CA)",0
2005,1s,,40,FrRnd,40,Dodgers,N,,*Luke Hochevar(minors),RHP,3.7,18.0,16.0,0.0,0.063,0.125,279.0,46.0,65.0,4.98,1.34,3.0,4Yr,"University of Tennessee (Knoxville, TN)",0
2005,1s,,41,FrRnd,41,Braves,Y,"$825,000 ",*Beau Jones(minors),LHP,,,,,,,,,,,,,HS,"Destrehan HS (Destrehan, LA)",1
2005,1s,,42,FrRnd,42,Red Sox,Y,"$800,000 ",*Clay Buchholz(minors),RHP,16.8,29.0,46.0,0.0,0.087,0.234,236.0,90.0,69.0,3.98,1.3,0.0,JC,"Angelina College (Lufkin, TX)",1
2005,1s,,43,FrRnd,43,Cardinals,Y,"$800,000 ",*Mark McCormick(minors),RHP,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",1
2005,1s,,44,FrRnd,44,Marlins,Y,"$775,000 ",*Sean West(minors),LHP,-0.1,21.0,34.0,0.0,0.059,0.147,22.0,8.0,8.0,5.03,1.58,0.0,HS,"Captain Shreve HS (Shreveport, LA)",0
2005,1s,,45,FrRnd,45,Red Sox,Y,"$762,000 ",*Jed Lowrie(minors),2B,16.0,1303.0,4599.0,121.0,0.257,0.737,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",1
2005,1s,,46,FrRnd,46,Cardinals,Y,"$675,000 ",*Tyler Herron(minors),RHP,,,,,,,,,,,,,HS,"Wellington Community HS (Wellington, FL)",1
2005,1s,,47,FrRnd,47,Red Sox,Y,"$730,000 ",*Michael Bowden(minors),RHP,0.8,64.0,2.0,0.0,0.0,0.0,103.0,3.0,5.0,4.51,1.4,0.0,HS,"Waubonsie Valley HS (Aurora, IL)",1
2005,1s,,48,FrRnd,48,Orioles,Y,"$650,000 ",*Garrett Olson(minors),LHP,-2.7,11.0,6.0,0.0,0.167,0.31,104.0,14.0,22.0,6.26,1.67,1.0,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)",0
2006,1,,1,FrRnd,1,Royals,Y,"$3,500,000 ",Luke Hochevar(minors),RHP,3.7,18.0,16.0,0.0,0.063,0.125,279.0,46.0,65.0,4.98,1.34,3.0,,,0
2006,1,,2,FrRnd,2,Rockies,Y,"$3,250,000 ",Greg Reynolds(minors),RHP,-1.5,31.0,30.0,0.0,0.167,0.46,33.0,6.0,11.0,7.01,1.65,0.0,4Yr,"Stanford University (Palo Alto, CA)",0
2006,1,,3,FrRnd,3,Devil Rays,Y,"$3,000,000 ",Evan Longoria(minors),3B,57.6,1866.0,6958.0,325.0,0.266,0.808,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",0
2006,1,,4,FrRnd,4,Pirates,Y,"$2,750,000 ",Brad Lincoln(minors),RHP,0.4,53.0,38.0,0.0,0.237,0.52,99.0,9.0,11.0,4.74,1.39,1.0,4Yr,"University of Houston (Houston, TX)",0
2006,1,,5,FrRnd,5,Mariners,Y,"$2,450,000 ",Brandon Morrow(minors),RHP,11.1,115.0,24.0,0.0,0.0,0.04,334.0,51.0,43.0,3.96,1.31,40.0,4Yr,"University of California, Berkeley (Berkeley, CA)",0
2006,1,,6,FrRnd,6,Tigers,Y,"$3,550,000 ",Andrew Miller(minors),LHP,7.7,185.0,74.0,0.0,0.054,0.108,612.0,55.0,55.0,4.03,1.34,63.0,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",1
2006,1,,7,FrRnd,7,Dodgers,Y,"$2,300,000 ",Clayton Kershaw(minors),LHP,73.9,357.0,698.0,1.0,0.162,0.39,389.0,190.0,86.0,2.49,1.01,0.0,HS,"Highland Park HS (University Park, TX)",1
2006,1,,8,FrRnd,8,Reds,Y,"$2,000,000 ",Drew Stubbs(minors),OF,7.9,911.0,2834.0,92.0,0.242,0.704,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",0
