Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,franchise_id,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of
2009,1s,,48,FrRnd,48,Angels,ANA,Y,"$728,100 ",*Tyler Kehrer(minors),LHP,,,,,,,,,,,,,4Yr,"Eastern Illinois University (Charleston, IL)"
2009,1,,24,FrRnd,24,Angels via Mets,ANA,Y,"$1,242,000 ",*Randal Grichuk(minors),LF,10.5,951,3270,164,0.246,0.758,1,0,0,0,0,0,HS,"Lamar Consolidated HS (Rosenberg, TX)"
2009,1,,25,FrRnd,25,Angels via Yankees,ANA,Y,"$1,215,000 ",*Mike Trout(minors),CF,79.8,1362,4920,333,0.303,1.001,,,,,,,HS,"Millville Senior HS (Millville, NJ)"
2009,1,,21,FrRnd,21,Astros,HOU,Y,"$1,358,000 ",Jiovanni Mier(minors),SS,,,,,,,,,,,,,HS,"Bonita HS (La Verne, CA)"
2009,1,,13,FrRnd,13,Athletics,OAK,Y,"$2,750,000 ",Grant Green(minors),SS,-1.7,129,330,4,0.249,0.62,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)"
2009,1,,20,FrRnd,20,Blue Jays,TOR,Y,"$1,359,000 ",Chad Jenkins(minors),RHP,1.4,4,2,0,0,0,46,3,4,3.31,1.25,0,4Yr,"Kennesaw State University (Kennesaw, GA)"
2009,1s,,37,FrRnd,37,Blue Jays,TOR,N,,*James Paxton(minors),LHP,12.5,8,12,0,0,0.143,137,57,33,3.59,1.21,0,4Yr,"University of Kentucky (Lexington, KY)"
2009,1,,7,FrRnd,7,Braves,ATL,Y,"$2,420,000 ",Mike Minor(minors),LHP,19.2,115,217,2,0.115,0.321,282,80,83,4.18,1.23,6,4Yr,"Vanderbilt University (Nashville, TN)"
2009,1,,26,FrRnd,26,Brewers,MIL,Y,"$1,197,000 ",Eric Arnett(minors),RHP,,,,,,,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)"
2009,1s,,39,FrRnd,39,Brewers,MIL,Y,"$1,200,000 ",*Kentrail Davis(minors),CF,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)"
2009,1s,,47,FrRnd,47,Brewers,MIL,Y,"$776,000 ",*Kyle Heckathorn(minors),RHP,,,,,,,,,,,,,4Yr,"Kennesaw State University (Kennesaw, GA)"
2009,1,,19,FrRnd,19,Cardinals,STL,Y,"$2,875,000 ",Shelby Miller(minors),RHP,7.6,141,203,1,0.108,0.347,163,38,57,4.19,1.37,0,HS,"Brownwood HS (Brownwood, TX)"
2009,1,,31,FrRnd,31,Cubs,CHC,Y,"$972,000 ",Brett Jackson(minors),CF,0,51,124,4,0.169,0.63,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)"
2009,1,,16,FrRnd,16,Diamondbacks,ARI,Y,"$1,800,000 ",Bobby Borchering(minors),3B,,,,,,,,,,,,,HS,"Bishop Verot HS (Fort Myers, FL)"
2009,1s,,35,FrRnd,35,Diamondbacks,ARI,Y,"$900,000 ",*Matt Davidson(minors),3B,-0.7,306,1003,54,0.22,0.719,6,0,0,2.84,1.26,0,HS,"Yucaipa HS (Yucaipa, CA)"
2009,1s,,41,FrRnd,41,Diamondbacks,ARI,Y,"$950,000 ",*Chris Owings(minors),SS,2.3,710,2280,37,0.24,0.653,2,0,0,16.88,3.38,0,HS,"Gilbert HS (Gilbert, SC)"
2009,1s,,45,FrRnd,45,Diamondbacks,ARI,Y,"$725,000 ",*Mike Belfiore(minors),LHP,-0.1,0,0,0,,,1,0,0,13.5,3,0,4Yr,"Boston College (Chestnut Hill, MA)"
2009,1,,17,FrRnd,17,Diamondbacks via Dodgers,ARI,Y,"$1,400,000 ",*AJ Pollock(minors),CF,22.8,959,3388,130,0.279,0.808,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)"
2009,1s,,36,FrRnd,36,Dodgers,LAD,Y,"$889,200 ",*Aaron Miller(minors),LHP,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)"
2009,1,,6,FrRnd,6,Giants,SFG,Y,"$3,300,000 ",Zack Wheeler(minors),RHP,22.8,152,288,1,0.153,0.367,184,69,54,3.44,1.21,0,HS,"East Paulding HS (Dallas, GA)"
2009,1,,15,FrRnd,15,Indians,CLE,Y,"$2,250,000 ",Alex White(minors),RHP,-0.4,34,41,2,0.146,0.484,33,5,13,6.03,1.69,0,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2009,1,,2,FrRnd,2,Mariners,SEA,Y,"$6,000,000 ",Dustin Ackley(minors),CF,7.7,635,2125,46,0.241,0.672,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2009,1s,,33,FrRnd,33,Mariners,SEA,Y,"$980,000 ",*Steven Baron(minors),C,-0.4,13,26,0,0.115,0.269,,,,,,,HS,"John A. Ferguson School (Miami, FL)"
2009,1,,27,FrRnd,27,Mariners via Phillies,SEA,Y,"$1,280,000 ",*Nick Franklin(minors),SS,1.2,301,833,24,0.214,0.644,1,0,0,18,3,0,HS,"Lake Brantley HS (Altamonte Springs, FL)"
2009,1,,18,FrRnd,18,Marlins,FLA,Y,"$1,700,000 ",Chad James(minors),LHP,,,,,,,,,,,,,HS,"Yukon HS (Yukon, OK)"
2009,1,,1,FrRnd,1,Nationals,WSN,Y,"$7,500,000 ",Stephen Strasburg(minors),RHP,32.3,233,440,4,0.152,0.4,247,113,62,3.24,1.1,0,4Yr,"San Diego State University (San Diego, CA)"
2009,1s,,10,FrRnd,10,Nationals,WSN,Y,"$1,600,000 ",*Drew Storen(minors),RHP,4.8,399,3,0,0.333,0.667,470,29,18,3.45,1.19,99,4Yr,"Stanford University (Palo Alto, CA)"
2009,1,,5,FrRnd,5,Orioles,BAL,Y,"$2,422,000 ",Matt Hobgood(minors),RHP,,,,,,,,,,,,,HS,"Norco HS (Norco, CA)"
2009,1,,3,FrRnd,3,Padres,SDP,Y,"$6,250,000 ",Donavan Tate(minors),CF,,,,,,,,,,,,,HS,"Cartersville HS (Cartersville, GA)"
2009,1,,4,FrRnd,4,Pirates,PIT,Y,"$2,500,000 ",Tony Sanchez(minors),C,0.1,52,144,4,0.257,0.676,,,,,,,4Yr,"Boston College (Chestnut Hill, MA)"
2009,1s,,49,FrRnd,49,Pirates,PIT,Y,"$717,000 ",*Vic Black(minors),RHP,0.5,57,0,0,,,59,5,3,2.96,1.32,1,4Yr,"Dallas Baptist University (Dallas, TX)"
2009,1,,14,FrRnd,14,Rangers,TEX,N,,Matt Purke(minors),LHP,-0.1,0,0,0,,,12,0,1,5.5,1.78,0,HS,"Klein HS (Klein, TX)"
2009,1s,,44,FrRnd,44,Rangers,TEX,Y,"$1,250,000 ",*Tanner Scheppers(minors),RHP,0.9,12,0,0,,,180,12,7,4.23,1.4,3,,
2009,1,,30,FrRnd,30,Rays,TBD,N,,LeVon Washington(minors),2B,,,,,,,,,,,,,HS,"F. W. Buchholz HS (Gainesville, FL)"
2009,1,,28,FrRnd,28,Red Sox,BOS,Y,"$1,134,000 ",Rey Fuentes(minors),CF,-0.6,100,210,3,0.238,0.595,,,,,,,HS,"Fernando Callejo HS (Manati, Puerto Rico)"
2009,1,,8,FrRnd,8,Reds,CIN,Y,"$2,270,000 ",Mike Leake(minors),RHP,16.2,269,485,6,0.192,0.491,301,105,98,4.05,1.28,0,4Yr,"Arizona State University (Tempe, AZ)"
2009,1s,,43,FrRnd,43,Reds,CIN,Y,"$857,000 ",*Brad Boxberger(minors),RHP,4.6,184,3,0,0,0,447,30,35,3.43,1.26,82,4Yr,"University of Southern California (Los Angeles, CA)"
2009,1,,11,FrRnd,11,Rockies,COL,Y,"$3,900,000 ",Tyler Matzek(minors),LHP,5.5,91,46,0,0.217,0.511,129,12,20,3.55,1.36,0,HS,"Capistrano Valley HS (Mission Viejo, CA)"
2009,1s,,34,FrRnd,34,Rockies,COL,Y,"$969,000 ",*Rex Brothers(minors),LHP,4.4,355,6,0,0,0,374,23,16,4.08,1.49,21,4Yr,"Lipscomb University (Nashville, TN)"
2009,1,,32,FrRnd,32,Rockies via Angels,COL,Y,"$900,000 ",*Tim Wheeler(minors),CF,,,,,,,,,,,,,4Yr,"California State University, Sacramento (Sacramento, CA)"
2009,1,,12,FrRnd,12,Royals,KCR,Y,"$1,500,000 ",Aaron Crow(minors),RHP,2.7,17,0,0,,,254,20,11,3.43,1.32,6,,
2009,1,,9,FrRnd,9,Tigers,DET,Y,"$4,700,000 ",Jacob Turner(minors),RHP,-2.6,73,77,0,0.091,0.257,102,14,31,5.37,1.54,0,HS,"Westminster Christian Academy (Town and Country, MO)"
2009,1,,22,FrRnd,22,Twins,MIN,Y,"$1,850,000 ",Kyle Gibson(minors),RHP,14,23,48,1,0.167,0.429,252,83,86,4.48,1.39,0,4Yr,"University of Missouri (Columbia, MO)"
2009,1s,,46,FrRnd,46,Twins,MIN,Y,"$751,500 ",*Matt Bashore(minors),LHP,,,,,,,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)"
2009,1,,23,FrRnd,23,White Sox,CHW,Y,"$1,200,000 ",Jared Mitchell(minors),CF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)"
2009,1s,,38,FrRnd,38,White Sox,CHW,Y,"$858,600 ",*Josh Phegley(minors),C,2.1,387,1116,35,0.225,0.649,1,0,0,0,0,0,4Yr,"Indiana University Bloomington (Bloomington, IN)"
2009,1s,,29,FrRnd,29,Yankees,NYY,Y,"$2,200,000 ",*Slade Heathcott(minors),CF,0.4,17,25,2,0.4,1.149,,,,,,,HS,"Texas HS (Texarkana, TX)"
2010,1,,30,FrRnd,30,Angels,ANA,Y,"$1,089,000 ",Chevy Clarke(minors),CF,,,,,,,,,,,,,HS,"Marietta HS (Marietta, GA)"
2010,1s,,37,FrRnd,37,Angels,ANA,Y,"$873,000 ",*Taylor Lindsey(minors),SS,,,,,,,,,,,,,HS,"Desert Mountain HS (Scottsdale, AZ)"
2010,1s,,40,FrRnd,40,Angels,ANA,Y,"$829,800 ",*Ryan Bolden(minors),CF,,,,,,,,,,,,,HS,"Madison Central HS (Madison, MS)"
2010,1,,18,FrRnd,18,Angels via Mariners,ANA,Y,"$2,300,000 ",*Kaleb Cowart(minors),RHP,-1.4,171,370,6,0.176,0.53,,,,,,,HS,"Cook HS (Adel, GA)"
2010,1,,29,FrRnd,29,Angels via Red Sox,ANA,Y,"$1,116,000 ",*Cam Bedrosian(minors),RHP,1.7,40,0,0,,,311,17,13,3.81,1.37,9,HS,"East Coweta HS (Sharpsburg, GA)"
2010,1,,8,FrRnd,8,Astros,HOU,Y,"$2,150,000 ",Delino DeShields(minors),CF,5.1,601,1828,19,0.246,0.669,,,,,,,HS,"Woodward Academy (College Park, GA)"
2010,1s,,33,FrRnd,33,Astros,HOU,Y,"$936,000 ",*Mike Kvasnicka(minors),C,,,,,,,,,,,,,4Yr,"University of Minnesota (Minneapolis, MN)"
2010,1,,19,FrRnd,19,Astros via Tigers,HOU,Y,"$1,305,000 ",*Mike Foltynewicz(minors),RHP,4.3,117,201,0,0.07,0.159,166,46,54,4.52,1.32,0,HS,"Minooka HS (Minooka, IL)"
2010,1,,10,FrRnd,10,Athletics,OAK,Y,"$2,000,000 ",Michael Choice(minors),CF,-2,96,272,9,0.188,0.573,,,,,,,4Yr,"University of Texas at Arlington (Arlington, TX)"
2010,1,,11,FrRnd,11,Blue Jays,TOR,Y,"$2,000,000 ",Deck McGuire(minors),RHP,-0.2,9,6,0,0.167,0.333,27,1,3,5.23,1.47,0,4Yr,"Georgia Institute of Technology (Atlanta, GA)"
2010,1s,,34,FrRnd,34,Blue Jays,TOR,Y,"$775,000 ",*Aaron Sanchez(minors),RHP,8.2,17,22,0,0,0.044,166,38,37,4.14,1.38,3,HS,"Barstow HS (Barstow, CA)"
2010,1s,,38,FrRnd,38,Blue Jays,TOR,Y,"$600,000 ",*Noah Syndergaard(minors),RHP,15.7,113,222,6,0.153,0.472,134,52,38,3.37,1.16,0,HS,"Legacy HS (Mansfield, TX)"
2010,1s,,41,FrRnd,41,Blue Jays,TOR,Y,"$815,400 ",*Asher Wojciechowski(minors),RHP,-0.3,24,15,0,0.067,0.133,58,9,15,5.93,1.46,0,4Yr,"The Citadel (Charleston, SC)"
2010,1s,,35,FrRnd,35,Braves,ATL,Y,"$800,000 ",*Matt Lipka(minors),SS,,,,,,,,,,,,,HS,"McKinney HS (McKinney, TX)"
2010,1,,14,FrRnd,14,Brewers,MIL,N,,Dylan Covey(minors),RHP,-3,4,4,0,0,0,71,6,29,6.57,1.59,0,HS,"Maranatha HS (Pasadena, CA)"
2010,1,,25,FrRnd,25,Cardinals,STL,Y,"$2,000,000 ",Zack Cox(minors),3B,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)"
2010,1s,,46,FrRnd,46,Cardinals,STL,Y,"$751,500 ",*Seth Blair(minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)"
2010,1s,,50,FrRnd,50,Cardinals,STL,Y,"$1,300,000 ",*Tyrell Jenkins(minors),RHP,-0.4,14,13,0,0,0,14,2,4,5.88,1.69,0,HS,"Henderson HS (Henderson, TX)"
2010,1,,16,FrRnd,16,Cubs,CHC,Y,"$1,060,000 ",Hayden Simpson(minors),RHP,,,,,,,,,,,,,4Yr,"Southern Arkansas University (Magnolia, AR)"
2010,1,,6,FrRnd,6,Diamondbacks,ARI,N,,Barret Loux(minors),RHP,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)"
2010,1,,28,FrRnd,28,Dodgers,LAD,Y,"$5,250,000 ",Zach Lee(minors),RHP,-0.3,4,5,0,0,0,4,1,1,8.53,2.21,0,HS,"McKinney HS (McKinney, TX)"
2010,1,,24,FrRnd,24,Giants,SFG,Y,"$1,450,000 ",Gary Brown(minors),CF,0.1,7,7,0,0.429,0.857,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)"
2010,1,,5,FrRnd,5,Indians,CLE,Y,"$2,650,000 ",Drew Pomeranz(minors),LHP,12.4,131,89,2,0.135,0.369,289,48,58,3.91,1.35,9,4Yr,"University of Mississippi (Oxford, MS)"
2010,1s,,43,FrRnd,43,Mariners,SEA,Y,"$800,000 ",*Taijuan Walker(minors),RHP,9.8,61,112,1,0.161,0.388,152,49,47,3.87,1.22,0,HS,"Yucaipa HS (Yucaipa, CA)"
2010,1,,23,FrRnd,23,Marlins,FLA,Y,"$1,700,000 ",Christian Yelich(minors),1B,34.9,1176,4447,168,0.289,0.848,,,,,,,HS,"Westlake HS (Westlake Village, CA)"
2010,1,,7,FrRnd,7,Mets,NYM,Y,"$2,525,000 ",Matt Harvey(minors),RHP,9.4,132,255,1,0.106,0.265,180,50,66,4.42,1.29,0,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2010,1,,1,FrRnd,1,Nationals,WSN,Y,"$6,250,000 ",Bryce Harper(minors),OF,42.7,1347,4799,282,0.281,0.919,,,,,,,JC,"College of Southern Nevada (Henderson, NV)"
2010,1,,3,FrRnd,3,Orioles,BAL,Y,"$5,250,000 ",Manny Machado(minors),SS,49.1,1367,5367,263,0.282,0.831,,,,,,,HS,"Brito Miami Private School (Miami, FL)"
2010,1,,9,FrRnd,9,Padres,SDP,N,,Karsten Whitson(minors),RHP,,,,,,,,,,,,,HS,"Chipley HS (Chipley, FL)"
2010,1,,27,FrRnd,27,Phillies,PHI,Y,"$1,160,000 ",Jesse Biddle(minors),LHP,-0.6,77,2,0,0.5,1.5,99,6,2,5.07,1.6,1,HS,"Germantown Friends HS (Philadelphia, PA)"
2010,1,,2,FrRnd,2,Pirates,PIT,Y,"$6,500,000 ",Jameson Taillon(minors),RHP,11.3,78,136,0,0.11,0.241,127,46,32,3.79,1.23,0,HS,"The Woodlands HS (The Woodlands, TX)"
2010,1s,,15,FrRnd,15,Rangers,TEX,Y,"$1,557,000 ",*Jake Skole(minors),CF,,,,,,,,,,,,,HS,"Blessed Trinity Catholic HS (Roswell, GA)"
2010,1,,22,FrRnd,22,Rangers,TEX,Y,"$1,000,000 ",Kellin Deglan(minors),C,,,,,,,,,,,,,HS,"R. E. Mountain Secondary (Langley, BC)"
2010,1s,,45,FrRnd,45,Rangers,TEX,Y,"$1,545,000 ",*Luke Jackson(minors),RHP,2.2,205,3,0,0,0.25,253,16,6,4.24,1.47,19,HS,"Calvary Christian HS (Fort Lauderdale, FL)"
2010,1s,,49,FrRnd,49,Rangers,TEX,Y,"$717,300 ",*Mike Olt(minors),3B,-1.7,135,352,16,0.168,0.58,,,,,,,4Yr,"University of Connecticut (Storrs, CT)"
2010,1,,17,FrRnd,17,Rays,TBD,Y,"$1,620,000 ",Josh Sale(minors),RF,,,,,,,,,,,,,HS,"Bishop Blanchet HS (Seattle, WA)"
2010,1s,,31,FrRnd,31,Rays,TBD,Y,"$1,025,000 ",*Justin O'Conner(minors),C,,,,,,,,,,,,,HS,"Cowan HS (Muncie, IN)"
2010,1s,,42,FrRnd,42,Rays,TBD,Y,"$845,000 ",*Drew Vettleson(minors),RF,,,,,,,,,,,,,HS,"Central Kitsap HS (Silverdale, WA)"
2010,1s,,36,FrRnd,36,Red Sox,BOS,Y,"$889,200 ",*Bryce Brentz(minors),LF,0,34,87,1,0.287,0.69,,,,,,,4Yr,"Middle Tennessee State University (Murfreesboro, TN)"
2010,1s,,39,FrRnd,39,Red Sox,BOS,Y,"$2,550,000 ",*Anthony Ranaudo(minors),RHP,-1.6,5,10,1,0.1,0.5,20,5,5,7.01,1.59,0,4Yr,"Louisiana State University (Baton Rouge, LA)"
2010,1,,20,FrRnd,20,Red Sox via Braves,BOS,Y,"$1,359,000 ",*Kolbrin Vitek(minors),2B,,,,,,,,,,,,,4Yr,"Ball State University (Muncie, IN)"
2010,1,,12,FrRnd,12,Reds,CIN,Y,"$2,000,000 ",Yasmani Grandal(minors),C,20.6,1068,3406,174,0.238,0.793,,,,,,,4Yr,"University of Miami (Coral Gables, FL)"
2010,1,,26,FrRnd,26,Rockies,COL,Y,"$1,400,000 ",Kyle Parker(minors),RF,-1.6,64,132,3,0.182,0.513,,,,,,,4Yr,"Clemson University (Clemson, SC)"
2010,1s,,47,FrRnd,47,Rockies,COL,Y,"$982,500 ",*Pete Tago(minors),RHP,,,,,,,,,,,,,HS,"Dana Hills HS (Dana Point, CA)"
2010,1,,4,FrRnd,4,Royals,KCR,Y,"$2,750,000 ",Christian Colon(minors),SS,1.1,161,378,1,0.249,0.622,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)"
2010,1s,,44,FrRnd,44,Tigers,DET,Y,"$3,450,000 ",*Nick Castellanos(minors),3B,11.6,1167,4424,176,0.276,0.805,,,,,,,HS,"Archbishop McCarthy HS (Southwest Ranches, FL)"
2010,1s,,48,FrRnd,48,Tigers,DET,Y,"$1,150,000 ",*Chance Ruffin(minors),RHP,-0.5,2,0,0,,,24,1,2,5.6,1.68,0,4Yr,"University of Texas at Austin (Austin, TX)"
2010,1,,21,FrRnd,21,Twins,MIN,Y,"$1,332,000 ",Alex Wimmers(minors),RHP,0.2,2,0,0,,,22,1,3,4.38,1.66,0,4Yr,"The Ohio State University (Columbus, OH)"
2010,1,,13,FrRnd,13,White Sox,CHW,Y,"$1,656,000 ",Chris Sale(minors),LHP,45.5,14,26,0,0.115,0.269,321,114,74,3.03,1.04,12,4Yr,"Florida Gulf Coast University (Fort Myers, FL)"
2010,1,,32,FrRnd,32,Yankees,NYY,Y,"$954,000 ",Cito Culver(minors),RHP,,,,,,,,,,,,,HS,"Irondequoit HS (Rochester, NY)"
2011,1,,17,FrRnd,17,Angels,ANA,Y,"$1,467,000 ",C.J. Cron(minors),1B,13.4,910,3156,166,0.265,0.808,,,,,,,4Yr,"University of Utah (Salt Lake City, UT)"
2011,1,,11,FrRnd,11,Astros,HOU,Y,"$2,525,000 ",George Springer(minors),OF,32.3,947,3660,211,0.268,0.853,,,,,,,4Yr,"University of Connecticut (Storrs, CT)"
2011,1,,18,FrRnd,18,Athletics,OAK,Y,"$1,540,000 ",Sonny Gray(minors),RHP,24,63,99,0,0.141,0.328,234,86,73,3.56,1.21,0,4Yr,"Vanderbilt University (Nashville, TN)"
2011,1,,21,FrRnd,21,Blue Jays,TOR,N,,Tyler Beede(minors),RHP,0.2,28,40,0,0.1,0.263,46,5,12,5.07,1.53,0,HS,"Lawrence Academy (Groton, MA)"
2011,1s,,35,FrRnd,35,Blue Jays,TOR,Y,"$990,000 ",*Jacob Anderson(minors),OF,,,,,,,,,,,,,HS,"Chino HS (Chino, CA)"
2011,1s,,46,FrRnd,46,Blue Jays,TOR,Y,"$500,000 ",*Joe Musgrove(minors),RHP,10,104,138,0,0.145,0.358,154,48,49,3.81,1.16,2,HS,"Grossmont HS (La Mesa, CA)"
2011,1s,,53,FrRnd,53,Blue Jays,TOR,Y,"$800,000 ",*Dwight Smith Jr.(minors),OF,-0.8,169,512,17,0.248,0.726,,,,,,,HS,"McIntosh HS (Peachtree City, GA)"
2011,1s,,57,FrRnd,57,Blue Jays,TOR,Y,"$1,650,000 ",*Kevin Comer(minors),RHP,,,,,,,,,,,,,HS,"Seneca HS (Tabernacle, NJ)"
2011,1,,28,FrRnd,28,Braves,ATL,Y,"$1,134,000 ",Sean Gilmartin(minors),LHP,1.1,64,7,0,0.429,1,81,4,5,4.34,1.42,0,4Yr,"Florida State University (Tallahassee, FL)"
2011,1,,12,FrRnd,12,Brewers,MIL,Y,"$2,525,000 ",Taylor Jungmann(minors),RHP,1.2,30,45,0,0.244,0.55,30,9,13,4.54,1.38,0,4Yr,"University of Texas at Austin (Austin, TX)"
2011,1s,,15,FrRnd,15,Brewers,MIL,Y,"$2,000,000 ",*Jed Bradley(minors),LHP,0,6,0,0,,,6,1,1,5.14,1.86,0,4Yr,"Georgia Institute of Technology (Atlanta, GA)"
2011,1,,22,FrRnd,22,Cardinals,STL,Y,"$1,300,000 ",Kolten Wong(minors),2B,20.7,1029,3349,73,0.261,0.727,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)"
2011,1,,9,FrRnd,9,Cubs,CHC,Y,"$2,625,000 ",Javier Baez(minors),SS,23.7,930,3301,156,0.26,0.769,,,,,,,HS,"Arlington Country Day School (Jacksonville, FL)"
2011,1,,3,FrRnd,3,Diamondbacks,ARI,Y,"$3,400,000 ",Trevor Bauer(minors),RHP,21,40,73,0,0.069,0.185,222,83,69,3.79,1.24,1,4Yr,"University of California, Los Angeles (Los Angeles, CA)"
2011,1s,,7,FrRnd,7,Diamondbacks,ARI,Y,"$5,000,000 ",*Archie Bradley(minors),RHP,5.8,274,63,0,0.095,0.189,329,30,29,3.92,1.36,32,HS,"Broken Arrow HS (Broken Arrow, OK)"
2011,1s,,43,FrRnd,43,Diamondbacks,ARI,Y,"$875,000 ",*Andrew Chafin(minors),LHP,7.2,347,5,0,0.2,0.4,441,12,18,3.25,1.22,9,4Yr,"Kent State University (Kent, OH)"
2011,1,,16,FrRnd,16,Dodgers,LAD,Y,"$1,589,000 ",Chris Reed(minors),LHP,0,2,0,0,,,2,0,0,4.5,1.75,0,4Yr,"Stanford University (Palo Alto, CA)"
2011,1,,29,FrRnd,29,Giants,SFG,Y,"$1,116,000 ",Joe Panik(minors),SS,5.4,818,2778,42,0.264,0.7,,,,,,,4Yr,"St. John's University (Queens, NY)"
2011,1s,,49,FrRnd,49,Giants,SFG,Y,"$900,000 ",*Kyle Crick(minors),RHP,1.6,162,0,0,,,194,9,11,3.56,1.32,2,HS,"Sherman HS (Sherman, TX)"
2011,1,,8,FrRnd,8,Indians,CLE,Y,"$2,900,000 ",Francisco Lindor(minors),SS,33.2,983,3904,171,0.275,0.814,,,,,,,HS,"Montverde Academy (Montverde, FL)"
2011,1,,2,FrRnd,2,Mariners,SEA,Y,"$6,350,000 ",Danny Hultzen(minors),LHP,0.2,6,0,0,,,6,0,0,0,1.8,0,4Yr,"University of Virginia (Charlottesville, VA)"
2011,1,,14,FrRnd,14,Marlins,FLA,Y,"$2,000,000 ",Jose Fernandez(minors),RHP,14.2,71,136,2,0.213,0.519,76,38,17,2.58,1.05,0,HS,"Braulio Alonso HS (Tampa, FL)"
2011,1,,13,FrRnd,13,Mets,NYM,Y,"$2,100,000 ",Brandon Nimmo(minors),OF,14.7,531,1674,54,0.268,0.831,,,,,,,HS,"East HS (Cheyenne, WY)"
2011,1s,,44,FrRnd,44,Mets,NYM,Y,"$937,500 ",*Michael Fulmer(minors),RHP,12.7,11,13,0,0,0,168,31,41,3.85,1.23,15,HS,"Deer Creek HS (Edmond, OK)"
2011,1,,6,FrRnd,6,Nationals,WSN,Y,"$6,000,000 ",Anthony Rendon(minors),3B,33.1,1071,3992,156,0.285,0.848,,,,,,,4Yr,"Rice University (Houston, TX)"
2011,1s,,34,FrRnd,34,Nationals,WSN,Y,"$3,000,000 ",*Brian Goodwin(minors),OF,1.5,429,1244,50,0.244,0.757,,,,,,,4Yr,"Miami Dade College, Kendall Campus (Miami, FL)"
2011,1,,23,FrRnd,23,Nationals via White Sox,WSN,Y,"$2,000,000 ",*Alex Meyer(minors),RHP,0.7,3,2,0,0.5,1,22,5,8,4.63,1.46,0,4Yr,"University of Kentucky (Lexington, KY)"
2011,1,,4,FrRnd,4,Orioles,BAL,Y,"$4,000,000 ",Dylan Bundy(minors),RHP,7.8,8,14,0,0.143,0.286,175,50,61,4.7,1.3,0,HS,"Owasso HS (Owasso, OK)"
2011,1s,,10,FrRnd,10,Padres,SDP,Y,"$1,863,000 ",*Cory Spangenberg(minors),2B,4.7,419,1250,29,0.256,0.704,2,0,0,13.5,3.5,0,JC,"Indian River State College (Fort Pierce, FL)"
2011,1,,25,FrRnd,25,Padres,SDP,Y,"$2,750,000 ",Joe Ross(minors),RHP,4.9,110,157,0,0.185,0.434,98,26,28,4.26,1.33,0,HS,"Bishop O'Dowd HS (Oakland, CA)"
2011,1s,,48,FrRnd,48,Padres,SDP,Y,"$718,000 ",*Michael Kelly(minors),RHP,0.1,0,0,,,,2,0,0,0,0.5,0,HS,"West Boca Raton Community HS (Boca Raton, FL)"
2011,1s,,54,FrRnd,54,Padres,SDP,N,,*Brett Austin(minors),C,,,,,,,,,,,,,HS,"Providence HS (Charlotte, NC)"
2011,1s,,58,FrRnd,58,Padres,SDP,Y,"$624,600 ",*Jace Peterson(minors),SS,3.6,700,1925,35,0.232,0.668,3,0,0,18,3.67,0,4Yr,"McNeese State University (Lake Charles, LA)"
2011,1s,,39,FrRnd,39,Phillies,PHI,Y,"$1,000,000 ",*Larry Greene(minors),OF,,,,,,,,,,,,,HS,"Berrien County HS (Nashville, GA)"
2011,1,,1,FrRnd,1,Pirates,PIT,Y,"$8,000,000 ",Gerrit Cole(minors),RHP,33.3,128,251,3,0.163,0.393,250,124,65,3.19,1.11,0,4Yr,"University of California, Los Angeles (Los Angeles, CA)"
2011,1s,,37,FrRnd,37,Rangers,TEX,Y,"$873,000 ",*Zach Cone(minors),OF,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)"
2011,1,,33,FrRnd,33,Rangers via Phillies,TEX,Y,"$936,000 ",*Kevin Matthews(minors),LHP,,,,,,,,,,,,,HS,"Richmond Hill HS (Richmond Hill, GA)"
2011,1,,32,FrRnd,32,Rays,TBD,Y,"$963,000 ",Jake Hager(minors),SS,-0.1,42,76,0,0.197,0.531,3,0,0,7.71,1.29,0,HS,"Sierra Vista HS (Las Vegas, NV)"
2011,1s,,38,FrRnd,38,Rays,TBD,Y,"$860,000 ",*Brandon Martin(minors),SS,,,,,,,,,,,,,HS,"Santiago HS (Corona, CA)"
